address,amoblado,amount_max_bs,amount_max_usd,availability,bathroom,baulera,bedroom,code,credit_type,date_released,dimension,elevator,fecentrega,fee,fee_bnb_usd,fee_bs,fee_regular,fee_regular_bs,garage,id,id_type,id_type_offer,latitud,location,longitud,moneda,neighborhood,pool,price,region,status,type,type_offer,warranty,year_built
"FCV12522 – CASA EN VENTA, ACHUMANI",0,40002059,5831204,ENABLED,6,0,6,UC-375160, no social con 20% de aporte propio. ,24/04/2019,720,0,Inmediata,4426,5508.36,30363,4048,27767,5,375160,1,1,-16.53603,La Paz,-68.077698,$us,Achumani,0,800000,La Paz,2,Casa,Venta,,
"FCV12611 – CASA EN VENTA, VALLE DE ARANJUEZ",0,40002059,5831204,ENABLED,5,0,4,UC-377782, no social con 20% de aporte propio. ,24/04/2019,620,0,Inmediata,4924,6808.61,33779,4503,30891,5,377782,1,1,-16.537254,La Paz,-68.072968,$us,Calacoto,0,890000,La Paz,2,Casa,Venta,,
Achumani - Las Lomas,0,40002059,5831204,ENABLED,3,0,3,UC-415096, no social con 20% de aporte propio. ,15/04/2019,207,0,Inmediata,1195,1301.35,8198,1093,7497,1,415096,1,1,-16.525108,La Paz,-68.051933,$us,Achumani,0,189000,La Paz,1,Casa,Venta,,2018
"CODIGO 11900, CASA EN VENTA, ACHUMANI, LAS LOMAS, LA PAZ, BOLIVIA",0,40002059,5831204,ENABLED,4,0,3,UC-415963, no social con 20% de aporte propio. ,19/01/2019,232,0,Inmediata,1359,1492.51,9326,1243,8529,2,415963,1,1,-16.522589,La Paz,-68.052231,$us,Achumani,0,215000,La Paz,1,Casa,Venta,,
"Final Irpavi 
",0,40002059,5831204,SOLD,5,0,4,UC-418131, no social con 20% de aporte propio. ,28/11/2018,400,0,Inmediata,2324,2891.89,15941,2125,14578,3,418131,1,1,-16.507076,La Paz,-68.083351,$us,Irpavi,0,420000,La Paz,2,Casa,Venta,,
"IRPAVI, EL VERGEL",0,40002059,5831204,ENABLED,5,0,4,UC-417639, no social con 20% de aporte propio. ,22/07/2018,475,0,Inmediata,2102,2616.47,14422,1923,13189,3,417639,1,1,-16.509399,La Paz,-68.085518,$us,Irpavi,0,380000,La Paz,2,Casa,Venta,,
"FCV13267 – CASA EN VENTA ,  ACHUMANI",0,40002059,5831204,ENABLED,5,0,4,UC-465843, no social con 20% de aporte propio. ,24/04/2019,500,0,Inmediata,3071,3979.47,21064,2808,19264,3,465843,1,1,-16.522684,La Paz,-68.057991,$us,Achumani,0,555000,La Paz,2,Casa,Venta,,
"FCV13267 – CASA EN VENTA ,  ACHUMANI",0,40002059,5831204,ENABLED,5,0,4,UC-414827, no social con 20% de aporte propio. ,24/04/2019,500,0,Inmediata,3071,3979.47,21064,2808,19264,3,414827,1,1,-16.523836,La Paz,-68.060608,$us,Achumani,0,555000,La Paz,2,Casa,Venta,,
FCV14005 – COMPRA TU CASA EN UMAMANTA,0,40002059,5831204,ENABLED,,0,4,UC-465823, no social con 20% de aporte propio. ,24/04/2019,470,0,Inmediata,2932,3682.21,20116,2682,18396,3,465823,1,1,-16.607626,La Paz,-68.070259,$us,Río Abajo,0,530000,La Paz,2,Casa,Venta,,
FCV15493 – COMPRA TU CASA EN ACHUMANI,0,40002059,5831204,ENABLED,,0,,UC-465750, no social con 20% de aporte propio. ,24/04/2019,0,0,Inmediata,3762,4724.34,25809,3441,23602,0,465750,1,1,-16.521828,La Paz,-68.061707,$us,Achumani,0,680000,La Paz,2,Casa,Venta,,
FCV15493 – COMPRA TU CASA EN ACHUMANI,0,40002059,5831204,ENABLED,,0,,UC-441532, no social con 20% de aporte propio. ,24/04/2019,0,0,Inmediata,3762,4689.77,25809,3441,23602,0,441532,1,1,-16.520065,La Paz,-68.057442,$us,Achumani,0,680000,La Paz,2,Casa,Venta,,
Bajo Seguencoma Av. Hugo Ernest ,0,40002059,5831204,ENABLED,4,0,5,UC-440061, no social con 20% de aporte propio. ,11/01/2019,370,0,Inmediata,1964,2478.44,13474,1796,12322,2,440061,1,1,-16.544107,La Paz,-68.095566,$us,Seguencoma,0,355000,La Paz,2,Casa,Venta,,2000
Calle 28 de Cota Cota,0,40002059,5831204,ENABLED,4,0,3,UC-430035, no social con 20% de aporte propio. ,28/01/2019,467,0,Inmediata,2600,3281.32,17838,2378,16313,4,430035,1,1,-16.542818,La Paz,-68.065536,$us,Cota Cota,0,470000,La Paz,2,Casa,Venta,,2014
FCV14005 – COMPRA TU CASA EN UMAMANTA,0,40002059,5831204,ENABLED,,0,4,UC-420362, no social con 20% de aporte propio. ,24/04/2019,470,0,Inmediata,2932,3649.29,20116,2682,18396,3,420362,1,1,-16.607626,La Paz,-68.070259,$us,Río Abajo,0,530000,La Paz,2,Casa,Venta,,
La Florida ,0,40002059,5831204,ENABLED,7,0,5,UC-421720, no social con 20% de aporte propio. ,01/04/2019,180,0,Inmediata,1252,1363.32,8588,1145,7854,2,421720,1,1,-16.579523,La Paz,-68.080864,$us,La Florida,0,198000,La Paz,2,Casa,Venta,,2010
FCV15353 – COMPRA TU CASA EN JUPAPINA,0,40002059,5831204,ENABLED,8,0,7,UC-441533, no social con 20% de aporte propio. ,24/04/2019,680,0,Inmediata,1936,2413.85,13284,1771,12148,4,441533,1,1,-16.646086,La Paz,-68.04261,$us,Río Abajo,0,350000,La Paz,2,Casa,Venta,,
"Achumani, el faro",0,40002059,5831204,ENABLED,4,1,4,UC-504663, no social con 20% de aporte propio. ,25/04/2019,457,0,Inmediata,2545,3208.89,17459,2327,15966,1,504663,1,1,-16.520267,La Paz,-68.061783,$us,Achumani,0,460000,La Paz,2,Casa,Venta,,
ARANJUEZ,0,40002059,5831204,ENABLED,6,0,4,UC-421739, no social con 20% de aporte propio. ,29/07/2018,480,0,Inmediata,4703,5852.63,32261,4301,29503,5,421739,1,1,-16.55986,La Paz,-68.093781,$us,Aranjuez,0,850000,La Paz,2,Casa,Venta,,
Achumani,0,40002059,5831204,ENABLED,4,0,4,UC-426425, no social con 20% de aporte propio. ,06/08/2018,420,0,Inmediata,3093,3855.27,21216,2828,19402,3,426425,1,1,-16.516155,La Paz,-68.06189,$us,Achumani,0,559000,La Paz,2,Casa,Venta,,
BONITA CASA EN VENTA EN ACHUMANI,0,40002059,5831204,ENABLED,3,0,3,UC-446285, no social con 20% de aporte propio. ,31/08/2018,300,0,Inmediata,1577,1965.57,10817,1442,9892,4,446285,1,1,-16.513248,La Paz,-68.059982,$us,Achumani,0,285000,La Paz,2,Casa,Venta,,
Av. Costanera  ,0,40002059,5831204,ENABLED,3,0,3,UC-428115, no social con 20% de aporte propio. ,30/12/2018,160,0,Inmediata,936,1032.43,6420,856,5871,0,428115,1,1,-16.520987,La Paz,-68.113113,$us,Obrajes,0,148000,La Paz,2,Casa,Venta,,2010
FCV16145 – COMPRA TU CASA EN CALACOTO,0,40002059,5831204,ENABLED,3,0,4,UC-465719, no social con 20% de aporte propio. ,24/04/2019,680,0,Inmediata,4315,5419.10,29604,3947,27073,4,465719,1,1,-16.543945,La Paz,-68.084259,$us,Calacoto,0,780000,La Paz,2,Casa,Venta,,
Aranjuez,0,40002059,5831204,ENABLED,5,0,4,UC-434022, no social con 20% de aporte propio. ,18/09/2018,362,0,Inmediata,1604,2000.05,11007,1467,10066,1,434022,1,1,-16.558542,La Paz,-68.093262,$us,Aranjuez,0,290000,La Paz,2,Casa,Venta,,
FCV16145 – COMPRA TU CASA EN CALACOTO,0,40002059,5831204,ENABLED,3,0,4,UC-447897, no social con 20% de aporte propio. ,24/04/2019,680,0,Inmediata,4315,5379.44,29604,3947,27073,4,447897,1,1,-16.544624,La Paz,-68.084351,$us,Calacoto,0,780000,La Paz,2,Casa,Venta,,
FCV14781 – COMPRA TU CASA EN OBRAJES,0,40002059,5831204,ENABLED,4,0,4,UC-465787, no social con 20% de aporte propio. ,24/04/2019,943,0,Inmediata,4205,5280.15,28845,3845,26379,1,465787,1,1,-16.522842,La Paz,-68.108994,$us,Obrajes,0,760000,La Paz,2,Casa,Venta,,
"CASA EN VENTA COTA COTA CALLE 31, LA PAZ",0,40002059,5831204,ENABLED,7,1,7,UC-490966, no social con 20% de aporte propio. ,26/04/2019,550,0,Inmediata,3652,4581.66,25050,3339,22908,4,490966,1,1,-16.543507,La Paz,-68.061691,$us,Cota Cota,0,660000,La Paz,2,Casa,Venta,,1993
FCV14781 – COMPRA TU CASA EN OBRAJES,0,40002059,5831204,ENABLED,4,0,4,UC-436364, no social con 20% de aporte propio. ,24/04/2019,943,0,Inmediata,4205,5241.51,28845,3845,26379,1,436364,1,1,-16.525251,La Paz,-68.110901,$us,Obrajes,0,760000,La Paz,2,Casa,Venta,,
FCV15067 – COMPRA TU CASA EN CALACOTO,0,40002059,5831204,ENABLED,8,0,12,UC-465772, no social con 20% de aporte propio. ,24/04/2019,910,0,Inmediata,6545,8218.96,44899,5986,41061,8,465772,1,1,-16.541281,La Paz,-68.087914,$us,Calacoto,0,1183000,La Paz,2,Casa,Venta,,
FCV17440 – COMPRA TU CASA EN LAS LOMAS DE ACHUMANI,0,40002059,5831204,ENABLED,4,0,3,UC-465686, no social con 20% de aporte propio. ,24/04/2019,223,0,Inmediata,967,1062.98,6637,885,6069,2,465686,1,1,-16.527252,La Paz,-68.053093,$us,Achumani,0,153000,La Paz,2,Casa,Venta,,
"Aranjuez, preciosa casa en venta en condominio ",0,40002059,5831204,ENABLED,6,0,4,UC-448275, no social con 20% de aporte propio. ,03/09/2018,355,0,Inmediata,1770,2206.95,12145,1619,11107,2,448275,1,1,-16.559036,La Paz,-68.09816,$us,Aranjuez,0,320000,La Paz,2,Casa,Venta,,2016
FCV17440 – COMPRA TU CASA EN LAS LOMAS DE ACHUMANI,0,40002059,5831204,ENABLED,4,0,3,UC-450044, no social con 20% de aporte propio. ,24/04/2019,223,0,Inmediata,967,1062.98,6637,885,6069,2,450044,1,1,-16.527252,La Paz,-68.053093,$us,Achumani,0,153000,La Paz,1,Casa,Venta,,
FCV17390 – COMPRA TU CASA EN LOS PINOS,0,40002059,5831204,ENABLED,5,0,4,UC-449388, no social con 20% de aporte propio. ,24/04/2019,450,0,Inmediata,3209,4000.10,22013,2935,20131,3,449388,1,1,-16.544701,La Paz,-68.073273,$us,Los Pinos,0,580000,La Paz,2,Casa,Venta,,
FCV19239 – COMPRA TU CASA EN ACHUMANI,0,40002059,5831204,ENABLED,4,0,5,UC-462929, no social con 20% de aporte propio. ,24/04/2019,450,0,Inmediata,2158,2709.55,14802,1973,13537,3,462929,1,1,-16.518532,La Paz,-68.062584,$us,Achumani,0,390000,La Paz,2,Casa,Venta,,
"Chasquipampa,  ingresando por la calle 50 a tres cuadras,  paralela ",0,40002059,5831204,ENABLED,3,0,4,UC-450852, no social con 20% de aporte propio. ,18/02/2019,198,0,Inmediata,1107,1215.82,7591,1012,6942,2,450852,1,1,-16.539469,La Paz,-68.040756,$us,Chasquipampa,0,175000,La Paz,2,Casa,Venta,,2008
Calacoto,0,40002059,5831204,ENABLED,5,0,4,UC-463146, no social con 20% de aporte propio. ,27/09/2018,300,0,Inmediata,2683,3369.57,18408,2454,16834,4,463146,1,1,-16.541307,La Paz,-68.085472,$us,Calacoto,0,485000,La Paz,2,Casa,Venta,,
FCV19062 – COMPRA TU CASA EN ALTO SEGUENCOMA,0,40002059,5831204,ENABLED,6,0,6,UC-462925, no social con 20% de aporte propio. ,24/04/2019,378,0,Inmediata,2075,2618.07,14233,1897,13016,5,462925,1,1,-16.540356,La Paz,-68.098732,$us,Seguencoma,0,375000,La Paz,2,Casa,Venta,,
FCV19173 – COMPRA TU CASA EN SEQUOIA,0,40002059,5831204,ENABLED,5,0,4,UC-464393, no social con 20% de aporte propio. ,24/04/2019,300,0,Inmediata,1992,2499.09,13663,1821,12495,3,464393,1,1,-16.489689,La Paz,-68.119293,$us,Miraflores,0,360000,La Paz,2,Casa,Venta,,
FCV19173 – COMPRA TU CASA EN SEQUOIA,0,40002059,5831204,ENABLED,5,0,4,UC-465590, no social con 20% de aporte propio. ,24/04/2019,300,0,Inmediata,1992,2499.09,13663,1821,12495,3,465590,1,1,-16.489689,La Paz,-68.119293,$us,Miraflores,0,360000,La Paz,2,Casa,Venta,,
Casa en venta Bajo Seguencoma,0,40002059,5831204,ENABLED,6,0,6,UC-466406, no social con 20% de aporte propio. ,02/10/2018,378,0,Inmediata,2075,2605.34,14233,1897,13016,5,466406,1,1,-16.539455,La Paz,-68.098412,$us,Seguencoma,0,375000,La Paz,1,Casa,Venta,,2011
FCV19101 – COMPRA TU CASA EN EL CLUB GOLF MALLASILLA,0,40002059,5831204,ENABLED,5,0,3,UC-462927, no social con 20% de aporte propio. ,24/04/2019,400,0,Inmediata,3098,3890.63,21254,2833,19437,3,462927,1,1,-16.56514,La Paz,-68.10067,$us,Mallasilla,0,560000,La Paz,2,Casa,Venta,,
FCV19460 – COMPRA TU CASA EN COTA COTA,0,40002059,5831204,ENABLED,4,0,4,UC-468598, no social con 20% de aporte propio. ,24/04/2019,307,0,Inmediata,1075,1181.09,7374,983,6744,1,468598,1,1,-16.540758,La Paz,-68.063416,$us,Cota Cota,0,170000,La Paz,2,Casa,Venta,,
FCV19557 – COMPRA TU CASA EN SAN MIGUEL,0,40002059,5831204,ENABLED,5,0,5,UC-468574, no social con 20% de aporte propio. ,24/04/2019,346,0,Inmediata,2213,2776.76,15182,2024,13884,2,468574,1,1,-16.545864,La Paz,-68.07914,$us,San Miguel,0,400000,La Paz,2,Casa,Venta,,
FCV19557 – COMPRA TU CASA EN SAN MIGUEL,0,40002059,5831204,ENABLED,5,0,5,UC-468569, no social con 20% de aporte propio. ,24/04/2019,346,0,Inmediata,2213,2776.76,15182,2024,13884,2,468569,1,1,-16.545864,La Paz,-68.07914,$us,San Miguel,0,400000,La Paz,2,Casa,Venta,,
FCV19665 – COMPRA TU CASA EN LAS LOMAS DE ACHUMANI,0,40002059,5831204,ENABLED,2,0,3,UC-468543, no social con 20% de aporte propio. ,24/04/2019,225,0,Inmediata,1046,1149.13,7174,956,6561,1,468543,1,1,-16.528446,La Paz,-68.049759,$us,Achumani,0,165400,La Paz,2,Casa,Venta,,
FCV19832 – COMPRA TU CASA EN CHASQUIPAMPA,0,40002059,5831204,ENABLED,4,0,3,UC-472909, no social con 20% de aporte propio. ,24/04/2019,209,0,Inmediata,1577,1980.05,10817,1442,9892,2,472909,1,1,-16.530556,La Paz,-68.03569,$us,Ovejuyo,0,285000,La Paz,2,Casa,Venta,,
FCV19665 – COMPRA TU CASA EN LAS LOMAS DE ACHUMANI,0,40002059,5831204,ENABLED,2,0,3,UC-468546, no social con 20% de aporte propio. ,24/04/2019,225,0,Inmediata,1046,1149.13,7174,956,6561,1,468546,1,1,-16.528446,La Paz,-68.049759,$us,Achumani,0,165400,La Paz,2,Casa,Venta,,
CALLE 10 y pasaje i de OBRAJES!!! ,0,40002059,5831204,ENABLED,4,0,4,UC-469428, no social con 20% de aporte propio. ,18/03/2019,350,0,Inmediata,1450,1978.44,9944,1326,9094,2,469428,1,1,-16.524723,La Paz,-68.106728,$us,Obrajes,0,262000,La Paz,2,Casa,Venta,,1995
Casa en Alto Seguencoma,0,40002059,5831204,ENABLED,6,0,6,UC-472063, no social con 20% de aporte propio. ,18/11/2018,390,0,Inmediata,2158,2707.34,14802,1973,13537,5,472063,1,1,-16.536434,La Paz,-68.097961,$us,Seguencoma,0,390000,La Paz,2,Casa,Venta,,
Aranjuez,0,40002059,5831204,ENABLED,5,0,4,UC-468107, no social con 20% de aporte propio. ,23/04/2019,480,0,Inmediata,4703,,32261,4301,29503,2,468107,1,1,-16.558214,La Paz,-68.095665,$us,Aranjuez,0,850000,La Paz,2,Casa,Venta,850.00 $us,2010
La Florida,0,40002059,5831204,ENABLED,6,0,4,UC-467915, no social con 20% de aporte propio. ,04/10/2018,850,0,Inmediata,8299,10421.34,56931,7589,52064,2,467915,1,1,-16.54892,La Paz,-68.087296,$us,La Florida,0,1500000,La Paz,2,Casa,Venta,,
FCV19832 – COMPRA TU CASA EN CHASQUIPAMPA,0,40002059,5831204,ENABLED,4,0,3,UC-472908, no social con 20% de aporte propio. ,24/04/2019,209,0,Inmediata,1577,1980.05,10817,1442,9892,2,472908,1,1,-16.530556,La Paz,-68.03569,$us,Ovejuyo,0,285000,La Paz,2,Casa,Venta,,
FCV17696 – COMPRA ESTA CASA EN HUANTAQUI,0,40002059,5831204,ENABLED,4,0,4,UC-465672, no social con 20% de aporte propio. ,24/04/2019,655,0,Inmediata,2185,2744.29,14992,1999,13710,3,465672,1,1,-16.489689,La Paz,-68.119293,$us,Miraflores,0,395000,La Paz,2,Casa,Venta,,
"SEGUENCOMA AV. HUGO ERNEST, AMPLIA CASA EN VENTA",0,40002059,5831204,ENABLED,4,0,4,UC-473660, no social con 20% de aporte propio. ,28/03/2019,517,0,Inmediata,1660,2223.22,11386,1518,10413,2,473660,1,1,-16.540113,La Paz,-68.096481,$us,Seguencoma,0,300000,La Paz,2,Casa,Venta,,
FCV20031 – COMPRA TU CASA EN LAS LOMAS DE ACHUMANI,0,40002059,5831204,ENABLED,3,0,3,UC-476736, no social con 20% de aporte propio. ,24/04/2019,226,0,Inmediata,1262,1386.73,8658,1154,7918,1,476736,1,1,-16.528446,La Paz,-68.049759,$us,Achumani,0,199600,La Paz,2,Casa,Venta,,
FCV17669 – COMPRA TU CASA EN OBRAJES,0,40002059,5831204,ENABLED,4,0,4,UC-465671, no social con 20% de aporte propio. ,24/04/2019,276,0,Inmediata,1660,2084.27,11386,1518,10413,2,465671,1,1,-16.528246,La Paz,-68.102898,$us,Obrajes,0,300000,La Paz,2,Casa,Venta,,
FCV18021 – COMPRA TU CASA EN LOS PINOS,0,40002059,5831204,ENABLED,4,0,4,UC-463904, no social con 20% de aporte propio. ,24/04/2019,329,0,Inmediata,2158,2709.55,14802,1973,13537,2,463904,1,1,-16.543816,La Paz,-68.075096,$us,Los Pinos,0,390000,La Paz,2,Casa,Venta,,
"Urbanización Las Kantutas, calle 1, Achumani",0,40002059,5831204,ENABLED,3,0,3,UC-454367, no social con 20% de aporte propio. ,12/09/2018,246,0,Inmediata,1577,1980.05,10817,1442,9892,2,454367,1,1,-16.535425,La Paz,-68.068649,$us,Achumani,0,285000,La Paz,2,Casa,Venta,,2000
Cota cota calle 27,0,40002059,5831204,ENABLED,4,0,5,UC-455119, no social con 20% de aporte propio. ,13/09/2018,320,0,Inmediata,1770,2223.22,12145,1619,11107,4,455119,1,1,-16.541327,La Paz,-68.069115,$us,Cota Cota,0,320000,La Paz,2,Casa,Venta,,
FCV17696 – COMPRA ESTA CASA EN HUANTAQUI,0,40002059,5831204,ENABLED,4,0,4,UC-452875, no social con 20% de aporte propio. ,24/04/2019,655,0,Inmediata,2185,2744.29,14992,1999,13710,3,452875,1,1,-16.489689,La Paz,-68.119293,$us,Miraflores,0,395000,La Paz,2,Casa,Venta,,
CASA EN VENTA URB. HUACOLLO - ACHUMANI - LA PAZ,0,40002059,5831204,ENABLED,7,1,7,UC-490948, no social con 20% de aporte propio. ,26/04/2019,504,0,Inmediata,2379,3002.05,16320,2176,14925,3,490948,1,1,-16.521317,La Paz,-68.063278,$us,Achumani,0,430000,La Paz,2,Casa,Venta,,2012
FCV18021 – COMPRA TU CASA EN LOS PINOS,0,40002059,5831204,ENABLED,4,0,4,UC-465647, no social con 20% de aporte propio. ,24/04/2019,329,0,Inmediata,2158,2709.55,14802,1973,13537,2,465647,1,1,-16.543816,La Paz,-68.075096,$us,Los Pinos,0,390000,La Paz,2,Casa,Venta,,
Achumani sector Asilo San Ramón,0,40002059,5831204,ENABLED,4,0,5,UC-455583, no social con 20% de aporte propio. ,14/09/2018,400,0,Inmediata,3430,4307.49,23531,3137,21520,2,455583,1,1,-16.522907,La Paz,-68.06752,$us,Achumani,0,620000,La Paz,2,Casa,Venta,,
Casa en Venta en Irpavi,0,40002059,5831204,ENABLED,4,1,3,UC-507752, no social con 20% de aporte propio. ,25/04/2019,287,0,Inmediata,2324,2932.24,15941,2125,14578,0,507752,1,1,-16.527851,La Paz,-68.088974,$us,Irpavi,0,420000,La Paz,2,Casa,Venta,,
"CÓDIGO 12042 CASA EN VENTA, ACHUMANI, LA PAZ, BOLIVIA",0,40002059,5831204,ENABLED,3,0,5,UC-478048, no social con 20% de aporte propio. ,19/01/2019,700,0,Inmediata,2656,3334.83,18218,2429,16660,5,478048,1,1,-16.518887,La Paz,-68.063393,$us,Achumani,0,480000,La Paz,2,Casa,Venta,,
CALACOTO,0,40002059,5831204,ENABLED,4,1,4,UC-507733, no social con 20% de aporte propio. ,25/04/2019,294,0,Inmediata,1936,2443.53,13284,1771,12148,1,507733,1,1,-16.543556,La Paz,-68.085587,$us,Calacoto,0,350000,La Paz,2,Casa,Venta,,
La Rinconada,0,40002059,5831204,ENABLED,5,0,4,UC-477086, no social con 20% de aporte propio. ,16/10/2018,455,0,Inmediata,3320,4168.54,22772,3036,20826,4,477086,1,1,-16.54855,La Paz,-68.086235,$us,La Florida,0,600000,La Paz,2,Casa,Venta,,1983
La Rinconada,0,40002059,5831204,ENABLED,5,0,4,UC-477129, no social con 20% de aporte propio. ,16/10/2018,455,0,Inmediata,3320,4168.54,22772,3036,20826,4,477129,1,1,-16.54862,La Paz,-68.086205,$us,La Florida,0,600000,La Paz,2,Casa,Venta,,1983
Irpavi,0,40002059,5831204,ENABLED,8,0,5,UC-477230, no social con 20% de aporte propio. ,21/11/2018,600,0,Inmediata,3983,5002.24,27327,3643,24991,5,477230,1,1,-16.531679,La Paz,-68.087898,$us,Irpavi,0,720000,La Paz,2,Casa,Venta,,2000
CASA EN VENTA ACHUMANI BARRIO EL PORVENIR,0,40002059,5831204,ENABLED,3,1,4,UC-490924, no social con 20% de aporte propio. ,26/04/2019,500,0,Inmediata,3209,4026.31,22013,2935,20131,4,490924,1,1,-16.535889,La Paz,-68.07254,$us,Achumani,0,580000,La Paz,2,Casa,Venta,,1985
FCV20530 – COMPRA TU CASA EN LOS ROSALES,0,40002059,5831204,ENABLED,4,1,4,UC-481115, no social con 20% de aporte propio. ,17/03/2019,400,0,Inmediata,1427,1792.47,9792,1305,8955,3,481115,1,1,-16.513281,La Paz,-68.052574,$us,Achumani,0,258000,La Paz,2,Casa,Venta,,
FCV20559 – COMPRA TU CASA EN KOANI,0,40002059,5831204,ENABLED,6,0,4,UC-481113, no social con 20% de aporte propio. ,12/03/2019,250,0,Inmediata,1359,1493.73,9326,1243,8529,2,481113,1,1,-16.520279,La Paz,-68.080505,$us,Alto Irpavi,0,215000,La Paz,2,Casa,Venta,,
FCV20498 – COMPRA TU CASA EN JUPAPINA,0,40002059,5831204,ENABLED,5,0,4,UC-480722, no social con 20% de aporte propio. ,24/04/2019,393,0,Inmediata,1936,2443.53,13284,1771,12148,10,480722,1,1,-16.587433,La Paz,-68.0746,$us,Río Abajo,0,350000,La Paz,2,Casa,Venta,,
ACHUMANI,0,40002059,5831204,ENABLED,3,1,3,UC-507745, no social con 20% de aporte propio. ,25/04/2019,265,1,Inmediata,1549,1954.83,10627,1417,9719,1,507745,1,1,-16.522591,La Paz,-68.057365,$us,Achumani,0,280000,La Paz,2,Casa,Venta,,
FCV20498 – COMPRA TU CASA EN JUPAPINA,0,40002059,5831204,ENABLED,5,0,4,UC-480720, no social con 20% de aporte propio. ,24/04/2019,393,0,Inmediata,1936,2443.53,13284,1771,12148,10,480720,1,1,-16.587433,La Paz,-68.0746,$us,Río Abajo,0,350000,La Paz,2,Casa,Venta,,
FCV18877 – COMPRA TU CASA EN LAS SERRANIAS DE CALACOTO,0,40002059,5831204,ENABLED,4,0,3,UC-460413, no social con 20% de aporte propio. ,24/04/2019,673,0,Inmediata,3596,4515.91,24670,3289,22561,2,460413,1,1,-16.54751,La Paz,-68.068787,$us,Auquisamaña,0,650000,La Paz,2,Casa,Venta,,
Condominio privado de MALLASILLA,0,40002059,5831204,ENABLED,5,0,3,UC-488589, no social con 20% de aporte propio. ,22/01/2019,375,0,Inmediata,1577,1989.73,10817,1442,9892,2,488589,1,1,-16.562597,La Paz,-68.104309,$us,Mallasilla,0,285000,La Paz,2,Casa,Venta,,2018
FCV19239 – COMPRA TU CASA EN ACHUMANI,0,40002059,5831204,ENABLED,4,0,5,UC-465609, no social con 20% de aporte propio. ,24/04/2019,450,0,Inmediata,2158,2709.55,14802,1973,13537,3,465609,1,1,-16.518288,La Paz,-68.056992,$us,Achumani,0,390000,La Paz,2,Casa,Venta,,
FCV21572 – COMPRA TU CASA EN ALTO SEGUENCOMA,0,40002059,5831204,ENABLED,4,0,4,UC-489238, no social con 20% de aporte propio. ,24/04/2019,315,0,Inmediata,1518,1770.19,10410,1388,9520,3,489238,1,1,-16.54241,La Paz,-68.096504,$us,Seguencoma,0,240000,La Paz,2,Casa,Venta,,
FCV21572 – COMPRA TU CASA EN ALTO SEGUENCOMA,0,40002059,5831204,ENABLED,4,0,4,UC-489237, no social con 20% de aporte propio. ,24/04/2019,315,0,Inmediata,1518,1770.19,10410,1388,9520,3,489237,1,1,-16.542801,La Paz,-68.096458,$us,Seguencoma,0,240000,La Paz,2,Casa,Venta,,
Calle jazmines #17,0,40002059,5831204,ENABLED,6,0,5,UC-486937, no social con 20% de aporte propio. ,21/03/2019,485,0,Inmediata,1533,1943.73,10513,1402,9614,2,486937,1,1,-16.547972,La Paz,-68.07251,$us,Auquisamaña,0,277000,La Paz,2,Casa,Venta,,
Casa en zona sumamente comercial  Achumani,0,40002059,5831204,ENABLED,3,0,,UC-490906, no social con 20% de aporte propio. ,26/04/2019,247,0,Inmediata,2158,3019.73,14802,1973,13537,1,490906,1,1,-16.519594,La Paz,-68.062164,$us,Achumani,0,390000,La Paz,2,Casa,Venta,,
FCV21739 – COMPRA TU CASA EN ACHUMANI,0,40002059,5831204,ENABLED,4,0,5,UC-489223, no social con 20% de aporte propio. ,24/04/2019,333,0,Inmediata,1391,1522.25,9543,1272,8727,2,489223,1,1,-16.520357,La Paz,-68.062447,$us,Achumani,0,220000,La Paz,2,Casa,Venta,,
HERMOSA CASA EN VENTA EN LA FLORIDA ,1,40002059,5831204,ENABLED,6,1,4,UC-490936, no social con 20% de aporte propio. ,26/04/2019,592,0,Inmediata,3596,4512.24,24670,3289,22561,2,490936,1,1,-16.547508,La Paz,-68.087639,$us,La Florida,0,650000,La Paz,2,Casa,Venta,,2014
FCV21739 – COMPRA TU CASA EN ACHUMANI,0,40002059,5831204,ENABLED,4,0,5,UC-489222, no social con 20% de aporte propio. ,24/04/2019,333,0,Inmediata,1391,1522.25,9543,1272,8727,2,489222,1,1,-16.520357,La Paz,-68.062447,$us,Achumani,0,220000,La Paz,2,Casa,Venta,,
Hermosa casa en la rinconada ,0,40002059,5831204,ENABLED,8,0,,UC-490912, no social con 20% de aporte propio. ,15/03/2019,1000,0,Inmediata,948,12495.43,6506,867,5950,10,490912,1,1,-16.548546,La Paz,-68.088455,$us,La Florida,0,150000,La Paz,2,Casa,Venta,,
EN LA MEJOR ZONA COMERCIAL DE LA PAZ,0,40002059,5831204,ENABLED,10,0,19,UC-490937, no social con 20% de aporte propio. ,26/04/2019,3293,0,Inmediata,27663,24422.42,189769,25298,173546,0,490937,1,1,-16.494965,La Paz,-68.135483,$us,Centro,0,5000000,La Paz,2,Casa,Venta,,1917
Pamirpampa - Achumani,0,40002059,5831204,ENABLED,4,0,3,UC-481990, no social con 20% de aporte propio. ,25/10/2018,305,0,Inmediata,1566,1966.16,10741,1432,9823,2,481990,1,1,-16.527138,La Paz,-68.062187,$us,Achumani,0,283000,La Paz,1,Casa,Venta,,2018
